dgp,truth,sigma,rep,module,rmse_h1,rmse_h5,persist_h1,persist_h5,retained
D1_M1_collapse,M1_autonomous_Schaefer,20.0,11,M1b_autonomous_Allee,31.911346097690277,33.017725371144294,38.218711507649,36.089672465097024,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,11,M2_stockflow_regimeC,24.06695725421943,26.47079917285301,38.218711507649,36.089672465097024,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,11,M3_AR_residual,23.91984282741494,26.47474745971959,38.218711507649,36.089672465097024,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,11,M4_delayed_info,23.891076849255764,26.459468190349238,38.218711507649,36.089672465097024,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,12,M1_autonomous_Schaefer,19.109528257802953,20.762987185221775,36.32430193368082,23.00377040613596,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,12,M1b_autonomous_Allee,25.22018109782506,28.278585610009202,36.32430193368082,23.00377040613596,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,12,M2_stockflow_regimeC,19.109528257802953,20.762987185221775,36.32430193368082,23.00377040613596,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,12,M3_AR_residual,19.27746315373102,20.763772139025075,36.32430193368082,23.00377040613596,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,12,M4_delayed_info,21.014762219859282,20.76105001769241,36.32430193368082,23.00377040613596,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,13,M1_autonomous_Schaefer,22.97748791128406,20.912168354453282,34.79203254870515,31.341519898444815,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,13,M1b_autonomous_Allee,24.39117349656546,21.768687731754444,34.79203254870515,31.341519898444815,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,13,M2_stockflow_regimeC,22.97748791128406,20.912168354453282,34.79203254870515,31.341519898444815,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,13,M3_AR_residual,22.91140103068419,20.91036150322676,34.79203254870515,31.341519898444815,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,13,M4_delayed_info,22.96203591014612,20.911494931061075,34.79203254870515,31.341519898444815,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,14,M1_autonomous_Schaefer,18.609593827958165,16.07722316988957,24.200017385047943,22.048359426023502,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,14,M1b_autonomous_Allee,22.20515857186224,32.456144415186586,24.200017385047943,22.048359426023502,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,14,M2_stockflow_regimeC,18.609593827958165,16.07722316988957,24.200017385047943,22.048359426023502,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,14,M3_AR_residual,19.70656629222973,16.108133353649695,24.200017385047943,22.048359426023502,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,14,M4_delayed_info,17.35123008065178,16.056704824310884,24.200017385047943,22.048359426023502,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,15,M1_autonomous_Schaefer,23.38939574451386,22.153311653385686,37.71754693536183,25.888879164885605,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,15,M1b_autonomous_Allee,29.758679607145243,18.727171313606114,37.71754693536183,25.888879164885605,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,15,M2_stockflow_regimeC,23.38939574451386,22.153311653385686,37.71754693536183,25.888879164885605,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,15,M3_AR_residual,25.985398261183995,23.543117905685772,37.71754693536183,25.888879164885605,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,15,M4_delayed_info,24.92856547931707,21.601298004447294,37.71754693536183,25.888879164885605,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,16,M1_autonomous_Schaefer,18.33693630160224,18.901313595434797,28.211711795212697,21.915035895039264,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,16,M1b_autonomous_Allee,21.284560052666293,25.557108983824694,28.211711795212697,21.915035895039264,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,16,M2_stockflow_regimeC,18.33693630160224,18.901313595434797,28.211711795212697,21.915035895039264,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,16,M3_AR_residual,19.827231652849658,18.966904321399873,28.211711795212697,21.915035895039264,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,16,M4_delayed_info,19.59323793072069,18.84616664960877,28.211711795212697,21.915035895039264,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,17,M1_autonomous_Schaefer,19.605320800715788,21.199792034231674,32.41178063723575,23.95867112538664,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,17,M1b_autonomous_Allee,24.649547524313935,25.459476076662096,32.41178063723575,23.95867112538664,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,17,M2_stockflow_regimeC,19.605320800715788,21.199792034231674,32.41178063723575,23.95867112538664,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,17,M3_AR_residual,19.369244504380056,21.1977257159273,32.41178063723575,23.95867112538664,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,17,M4_delayed_info,20.531534981293795,21.191893373885804,32.41178063723575,23.95867112538664,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,18,M1_autonomous_Schaefer,20.292150561247386,19.22831126399971,27.73306803440794,28.17820112279924,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,18,M1b_autonomous_Allee,26.110961632066353,29.124608464648443,27.73306803440794,28.17820112279924,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,18,M2_stockflow_regimeC,20.292150561247386,19.22831126399971,27.73306803440794,28.17820112279924,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,18,M3_AR_residual,20.59141163943517,19.236031505489535,27.73306803440794,28.17820112279924,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,18,M4_delayed_info,19.11869502256614,19.20840892759976,27.73306803440794,28.17820112279924,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,19,M1_autonomous_Schaefer,18.223822283885056,18.4580523430336,30.205656493175475,26.868118481023465,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,19,M1b_autonomous_Allee,24.1150144494424,19.30885694170223,30.205656493175475,26.868118481023465,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,19,M2_stockflow_regimeC,18.223822283885056,18.4580523430336,30.205656493175475,26.868118481023465,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,19,M3_AR_residual,18.449645132335483,18.431601616000084,30.205656493175475,26.868118481023465,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,19,M4_delayed_info,19.300573547710695,18.513537451374937,30.205656493175475,26.868118481023465,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,20,M1_autonomous_Schaefer,21.81812007681974,20.157183462196286,35.342533483204065,32.79375134116948,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,20,M1b_autonomous_Allee,25.277038033687294,23.008148982867596,35.342533483204065,32.79375134116948,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,20,M2_stockflow_regimeC,21.81812007681974,20.157183462196286,35.342533483204065,32.79375134116948,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,20,M3_AR_residual,21.823254247348842,20.153078654184654,35.342533483204065,32.79375134116948,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,20,M4_delayed_info,22.243903208387618,20.139185456585203,35.342533483204065,32.79375134116948,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,21,M1_autonomous_Schaefer,11.873960538104301,12.200498412136627,21.247765746240383,15.169061395271873,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,21,M1b_autonomous_Allee,17.94318164556479,23.62675973810599,21.247765746240383,15.169061395271873,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,21,M2_stockflow_regimeC,11.873960538104301,12.200498412136627,21.247765746240383,15.169061395271873,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,21,M3_AR_residual,11.827329032714136,12.200421430747351,21.247765746240383,15.169061395271873,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,21,M4_delayed_info,12.330743755677805,12.200589465942688,21.247765746240383,15.169061395271873,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,22,M1_autonomous_Schaefer,19.302786630430894,20.72247445069042,30.90160764908918,26.112180427904608,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,22,M1b_autonomous_Allee,22.60465326271778,28.7330836392996,30.90160764908918,26.112180427904608,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,22,M2_stockflow_regimeC,19.302786630430894,20.72247445069042,30.90160764908918,26.112180427904608,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,22,M3_AR_residual,19.99475176827607,20.472939618114978,30.90160764908918,26.112180427904608,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,22,M4_delayed_info,19.332924420822337,20.865222326012105,30.90160764908918,26.112180427904608,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,23,M1_autonomous_Schaefer,19.87098696810202,20.971657753756627,33.56426560491041,28.177477846665717,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,23,M1b_autonomous_Allee,25.995151845507323,22.657811628767877,33.56426560491041,28.177477846665717,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,23,M2_stockflow_regimeC,19.87098696810202,20.971657753756627,33.56426560491041,28.177477846665717,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,23,M3_AR_residual,20.268359139738543,21.00134120202567,33.56426560491041,28.177477846665717,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,23,M4_delayed_info,19.552317509757327,21.00408473470162,33.56426560491041,28.177477846665717,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,24,M1_autonomous_Schaefer,19.126050557320394,24.1580269106173,39.369990258845455,34.72057335688294,True
D1_M1_collapse,M1_autonomous_Schaefer,20.0,24,M1b_autonomous_Allee,29.140517377143723,25.8220458710546,39.369990258845455,34.72057335688294,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,24,M2_stockflow_regimeC,19.126050557320394,24.1580269106173,39.369990258845455,34.72057335688294,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,24,M3_AR_residual,19.59068188543109,24.225829088838342,39.369990258845455,34.72057335688294,False
D1_M1_collapse,M1_autonomous_Schaefer,20.0,24,M4_delayed_info,20.95370043891124,24.132190034451682,39.369990258845455,34.72057335688294,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,0,M1_autonomous_Schaefer,39.79422414774822,38.516212845122276,71.37163497956655,69.08484765177872,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,0,M1b_autonomous_Allee,57.973624555613604,57.86103360920315,71.37163497956655,69.08484765177872,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,0,M2_stockflow_regimeC,39.79422414774822,38.516212845122276,71.37163497956655,69.08484765177872,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,0,M3_AR_residual,40.151321049858325,38.201409951083235,71.37163497956655,69.08484765177872,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,0,M4_delayed_info,47.465297421682926,38.85094674188285,71.37163497956655,69.08484765177872,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,1,M1_autonomous_Schaefer,45.93153938714405,46.97353060409298,60.74226111720932,55.82282150651668,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,1,M1b_autonomous_Allee,44.186086479270706,46.14032965581834,60.74226111720932,55.82282150651668,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,1,M2_stockflow_regimeC,45.93153938714405,46.97353060409298,60.74226111720932,55.82282150651668,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,1,M3_AR_residual,46.896177226077235,46.90189564878588,60.74226111720932,55.82282150651668,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,1,M4_delayed_info,46.19342809412362,47.03194185691378,60.74226111720932,55.82282150651668,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,2,M1_autonomous_Schaefer,42.441331340833315,42.74898157740883,59.548682484380784,53.764904195064574,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,2,M1b_autonomous_Allee,50.87125827652536,50.86161688125995,59.548682484380784,53.764904195064574,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,2,M2_stockflow_regimeC,42.441331340833315,42.74898157740883,59.548682484380784,53.764904195064574,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,2,M3_AR_residual,43.41291010455625,43.056910830390194,59.548682484380784,53.764904195064574,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,2,M4_delayed_info,42.288717310516596,42.55183958936724,59.548682484380784,53.764904195064574,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,3,M1_autonomous_Schaefer,42.64349724632474,51.092511087673294,88.90311838150741,77.37444024550645,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,3,M1b_autonomous_Allee,77.12445450229067,90.18768655005636,88.90311838150741,77.37444024550645,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,3,M2_stockflow_regimeC,42.64349724632474,51.092511087673294,88.90311838150741,77.37444024550645,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,3,M3_AR_residual,43.06121066274631,51.10726865491435,88.90311838150741,77.37444024550645,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,3,M4_delayed_info,48.92759217455581,51.09473577959848,88.90311838150741,77.37444024550645,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,4,M1_autonomous_Schaefer,40.254180893657185,37.11110969513728,58.038654481279295,43.13392150788808,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,4,M1b_autonomous_Allee,43.33388812120522,40.08803030928345,58.038654481279295,43.13392150788808,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,4,M2_stockflow_regimeC,40.254180893657185,37.11110969513728,58.038654481279295,43.13392150788808,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,4,M3_AR_residual,40.50551478241855,37.11941124036892,58.038654481279295,43.13392150788808,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,4,M4_delayed_info,41.32891051242146,37.123414243138384,58.038654481279295,43.13392150788808,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,5,M1_autonomous_Schaefer,44.87007928208818,42.39550460833989,74.30274309613714,64.25198420566265,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,5,M1b_autonomous_Allee,50.47694462756689,58.982812998666915,74.30274309613714,64.25198420566265,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,5,M2_stockflow_regimeC,44.87007928208818,42.39550460833989,74.30274309613714,64.25198420566265,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,5,M3_AR_residual,45.8327067258499,42.440822683307495,74.30274309613714,64.25198420566265,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,5,M4_delayed_info,46.90689888066802,42.3496168229912,74.30274309613714,64.25198420566265,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,6,M1_autonomous_Schaefer,49.85816648111361,51.80804926585253,78.92757673165104,68.76651244784622,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,6,M1b_autonomous_Allee,62.395118667266864,76.89522548224194,78.92757673165104,68.76651244784622,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,6,M2_stockflow_regimeC,49.85816648111361,51.80804926585253,78.92757673165104,68.76651244784622,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,6,M3_AR_residual,49.22208081753199,51.80756747885858,78.92757673165104,68.76651244784622,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,6,M4_delayed_info,49.64031163183113,51.8095361267008,78.92757673165104,68.76651244784622,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,7,M1_autonomous_Schaefer,40.892248635588246,46.3238571715403,64.3459805361573,54.4547778601726,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,7,M1b_autonomous_Allee,49.351828047670466,63.30007751705697,64.3459805361573,54.4547778601726,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,7,M2_stockflow_regimeC,40.892248635588246,46.3238571715403,64.3459805361573,54.4547778601726,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,7,M3_AR_residual,41.1080508283864,46.306429145151924,64.3459805361573,54.4547778601726,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,7,M4_delayed_info,41.50080409440772,46.3024011273322,64.3459805361573,54.4547778601726,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,8,M1_autonomous_Schaefer,44.36394688374084,55.087197156574454,86.74727010250375,75.61615156091429,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,8,M1b_autonomous_Allee,66.81729093918847,68.47142032570228,86.74727010250375,75.61615156091429,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,8,M2_stockflow_regimeC,44.36394688374084,55.087197156574454,86.74727010250375,75.61615156091429,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,8,M3_AR_residual,45.5455449623949,55.0858512877776,86.74727010250375,75.61615156091429,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,8,M4_delayed_info,48.33204445162066,55.09424502344561,86.74727010250375,75.61615156091429,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,9,M1_autonomous_Schaefer,48.71462705740171,44.72017047267857,90.05004814229146,80.98313473492935,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,9,M1b_autonomous_Allee,70.66508449357104,51.87427423670802,90.05004814229146,80.98313473492935,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,9,M2_stockflow_regimeC,48.71462705740171,44.72017047267857,90.05004814229146,80.98313473492935,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,9,M3_AR_residual,49.833176591797006,44.26111342225079,90.05004814229146,80.98313473492935,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,9,M4_delayed_info,52.23488929604672,45.07770609495576,90.05004814229146,80.98313473492935,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,10,M1_autonomous_Schaefer,37.326762748175916,38.499957095088156,66.58654646947102,49.41421443128922,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,10,M1b_autonomous_Allee,51.97863482223376,49.517011150622125,66.58654646947102,49.41421443128922,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,10,M2_stockflow_regimeC,37.326762748175916,38.499957095088156,66.58654646947102,49.41421443128922,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,10,M3_AR_residual,39.85383830997651,40.047692583703714,66.58654646947102,49.41421443128922,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,10,M4_delayed_info,44.70820679936412,39.02628023356669,66.58654646947102,49.41421443128922,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,11,M1_autonomous_Schaefer,41.40252414797069,42.65206469408073,59.99455334559165,52.75929277401591,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,11,M1b_autonomous_Allee,48.697992610500265,87.96248147355269,59.99455334559165,52.75929277401591,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,11,M2_stockflow_regimeC,41.40252414797069,42.65206469408073,59.99455334559165,52.75929277401591,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,11,M3_AR_residual,43.18625005295149,42.84185725362908,59.99455334559165,52.75929277401591,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,11,M4_delayed_info,41.93890951471211,42.5435295467892,59.99455334559165,52.75929277401591,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,12,M1_autonomous_Schaefer,46.67746427687915,39.867106972536625,67.14250204420634,50.475808501714525,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,12,M1b_autonomous_Allee,66.32861429829111,73.04952942992449,67.14250204420634,50.475808501714525,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,12,M2_stockflow_regimeC,46.67746427687915,39.867106972536625,67.14250204420634,50.475808501714525,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,12,M3_AR_residual,47.434696726797895,39.850187978947005,67.14250204420634,50.475808501714525,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,12,M4_delayed_info,44.51765811980195,39.75759753046357,67.14250204420634,50.475808501714525,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,13,M1_autonomous_Schaefer,45.838329850391474,35.86795558708759,75.27604670509584,56.73885166799209,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,13,M1b_autonomous_Allee,62.22791513458277,61.46590643967544,75.27604670509584,56.73885166799209,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,13,M2_stockflow_regimeC,45.838329850391474,35.86795558708759,75.27604670509584,56.73885166799209,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,13,M3_AR_residual,45.37820004598003,35.869618800377665,75.27604670509584,56.73885166799209,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,13,M4_delayed_info,45.764648604407675,35.92263432898843,75.27604670509584,56.73885166799209,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,14,M1_autonomous_Schaefer,40.76421925057305,35.7448500923617,53.89267187293175,51.73959740220516,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,14,M1b_autonomous_Allee,41.41204515162157,66.40825166301154,53.89267187293175,51.73959740220516,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,14,M2_stockflow_regimeC,40.76421925057305,35.7448500923617,53.89267187293175,51.73959740220516,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,14,M3_AR_residual,44.35647762982948,35.588801783012954,53.89267187293175,51.73959740220516,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,14,M4_delayed_info,38.623612085497726,35.825457530718054,53.89267187293175,51.73959740220516,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,15,M1_autonomous_Schaefer,46.54789035681422,57.76937381571186,101.55389130490114,101.79246176224942,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,15,M1b_autonomous_Allee,78.97563722911737,100.32366736801401,101.55389130490114,101.79246176224942,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,15,M2_stockflow_regimeC,46.54789035681422,57.76937381571186,101.55389130490114,101.79246176224942,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,15,M3_AR_residual,48.66711114022041,57.295338390534006,101.55389130490114,101.79246176224942,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,15,M4_delayed_info,56.31459504932986,58.373061269800296,101.55389130490114,101.79246176224942,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,16,M1_autonomous_Schaefer,51.39912534842959,60.24128589837648,95.38774405408762,60.79984567166667,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,16,M1b_autonomous_Allee,73.49335101542269,124.6772817809194,95.38774405408762,60.79984567166667,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,16,M2_stockflow_regimeC,51.39912534842959,60.24128589837648,95.38774405408762,60.79984567166667,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,16,M3_AR_residual,54.517874294500686,62.286616904892114,95.38774405408762,60.79984567166667,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,16,M4_delayed_info,64.14683825660387,58.619275515999774,95.38774405408762,60.79984567166667,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,17,M1_autonomous_Schaefer,52.425112591900046,53.73557922925782,86.91917933252354,76.87967949967471,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,17,M1b_autonomous_Allee,88.256910272229,132.34466110496098,86.91917933252354,76.87967949967471,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,17,M2_stockflow_regimeC,52.425112591900046,53.73557922925782,86.91917933252354,76.87967949967471,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,17,M3_AR_residual,52.881715548183664,53.62885422669638,86.91917933252354,76.87967949967471,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,17,M4_delayed_info,55.80045070158908,53.73038375389691,86.91917933252354,76.87967949967471,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,18,M1_autonomous_Schaefer,45.24130095210965,41.45190130440726,72.31010033932685,60.51355001976637,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,18,M1b_autonomous_Allee,63.450340283129826,79.93600161906537,72.31010033932685,60.51355001976637,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,18,M2_stockflow_regimeC,45.24130095210965,41.45190130440726,72.31010033932685,60.51355001976637,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,18,M3_AR_residual,45.687927713785186,41.380434538237026,72.31010033932685,60.51355001976637,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,18,M4_delayed_info,46.59659464002308,41.64515090611819,72.31010033932685,60.51355001976637,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,19,M1_autonomous_Schaefer,55.8011527298245,56.077391272405265,97.07845244830484,80.06255527650482,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,19,M1b_autonomous_Allee,87.68181308911997,115.1477807431076,97.07845244830484,80.06255527650482,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,19,M2_stockflow_regimeC,55.8011527298245,56.077391272405265,97.07845244830484,80.06255527650482,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,19,M3_AR_residual,56.52632423499196,55.67335104152554,97.07845244830484,80.06255527650482,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,19,M4_delayed_info,59.15104628490142,56.39692603291412,97.07845244830484,80.06255527650482,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,20,M1_autonomous_Schaefer,47.57594171386294,54.958723234359425,87.49966611283955,81.35984875191494,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,20,M1b_autonomous_Allee,71.80508277804077,99.27303909691267,87.49966611283955,81.35984875191494,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,20,M2_stockflow_regimeC,47.57594171386294,54.958723234359425,87.49966611283955,81.35984875191494,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,20,M3_AR_residual,48.84598569977555,54.943816177952336,87.49966611283955,81.35984875191494,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,20,M4_delayed_info,52.3105702328789,54.976308040258004,87.49966611283955,81.35984875191494,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,21,M1_autonomous_Schaefer,53.938255494614204,58.69634194288368,105.31146988819799,83.06747168061673,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,21,M1b_autonomous_Allee,88.75291506134393,86.66974171217485,105.31146988819799,83.06747168061673,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,21,M2_stockflow_regimeC,53.938255494614204,58.69634194288368,105.31146988819799,83.06747168061673,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,21,M3_AR_residual,55.74753952623673,59.1127681207077,105.31146988819799,83.06747168061673,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,21,M4_delayed_info,66.77192754737463,58.41773547361169,105.31146988819799,83.06747168061673,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,22,M1_autonomous_Schaefer,47.139588985550915,52.82317586067736,97.70505367991537,61.29707130991046,True
D1_M1_collapse,M1_autonomous_Schaefer,45.0,22,M1b_autonomous_Allee,68.99866560872329,59.675351610542755,97.70505367991537,61.29707130991046,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,22,M2_stockflow_regimeC,47.139588985550915,52.82317586067736,97.70505367991537,61.29707130991046,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,22,M3_AR_residual,47.294300441961134,52.944892968489974,97.70505367991537,61.29707130991046,False
D1_M1_collapse,M1_autonomous_Schaefer,45.0,22,M4_delayed_info,56.57047445793796,52.47509154905665,97.70505367991537,61.29707130991046,False
