dgp,sigma,rep,band_retained_h1,unc_retained_h1,m1_margin_ci_h1,band_retained_h5,unc_retained_h5,m1_margin_ci_h5,band_retained,unc_retained,hybrid_retained,mcs_h1_survivors,mcs_h1_eliminated,mcs_h1_true_in_set,mcs_h1_persist_in_set,mcs_h1_size
D3_M2_stockflow,33.8,6,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-57.4523910127992, 18.232704027932055]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-75.52984408014024, 106.76510100477093]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M1b_autonomous_Allee'],"['M4_delayed_info', 'M3_AR_residual', 'M1_autonomous_Schaefer', 'naive_persist', 'M2_stockflow_regimeC']",False,False,1
D3_M2_stockflow,33.8,7,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-47.39368594119803, 12.094555280634003]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': True, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-58.880958460626914, 20.7532884571819]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M3_AR_residual'],"['naive_persist', 'M2_stockflow_regimeC', 'M4_delayed_info', 'M1_autonomous_Schaefer', 'M1b_autonomous_Allee']",False,False,1
D3_M2_stockflow,33.8,8,"{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-8.128568567668212, 7.5803092317035095]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-3.30169171443183, 22.769445328415582]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M3_AR_residual'],"['M2_stockflow_regimeC', 'M1b_autonomous_Allee', 'naive_persist', 'M1_autonomous_Schaefer', 'M4_delayed_info']",False,False,1
D3_M2_stockflow,33.8,9,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-36.10761512549898, 1.5153286601301978]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-45.40993401621116, 15.480543477941213]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M2_stockflow_regimeC'],"['naive_persist', 'M3_AR_residual', 'M1b_autonomous_Allee', 'M1_autonomous_Schaefer', 'M4_delayed_info']",True,False,1
D3_M2_stockflow,33.8,10,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-51.60141000105046, -6.223769349678366]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-7.803160096496388, 42.444924623011396]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M1b_autonomous_Allee'],"['naive_persist', 'M4_delayed_info', 'M1_autonomous_Schaefer', 'M2_stockflow_regimeC', 'M3_AR_residual']",False,False,1
D3_M2_stockflow,33.8,11,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-24.471032675824322, 30.630477797019218]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-7.629454902548174, 14.605018824400634]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M1b_autonomous_Allee'],"['naive_persist', 'M3_AR_residual', 'M4_delayed_info', 'M1_autonomous_Schaefer', 'M2_stockflow_regimeC']",False,False,1
D3_M2_stockflow,33.8,12,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': True, 'M4_delayed_info': True}","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': True}","[-83.79729843768206, -34.07473906358584]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': True}","[-156.2314715618977, -29.01210032352985]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': True}","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M2_stockflow_regimeC'],"['naive_persist', 'M1b_autonomous_Allee', 'M4_delayed_info', 'M3_AR_residual', 'M1_autonomous_Schaefer']",True,False,1
D3_M2_stockflow,33.8,13,"{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': True, 'M2_stockflow_regimeC': False, 'M3_AR_residual': True, 'M4_delayed_info': True}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-12.257366261615173, 25.736870294661966]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': True, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[7.931463098084261, 26.782699020016626]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M1b_autonomous_Allee'],"['M2_stockflow_regimeC', 'M4_delayed_info', 'naive_persist', 'M1_autonomous_Schaefer', 'M3_AR_residual']",False,False,1
D3_M2_stockflow,33.8,14,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-53.06824249126155, 24.401196125460995]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-82.16022776598288, 15.76284563598727]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M1_autonomous_Schaefer'],"['naive_persist', 'M2_stockflow_regimeC', 'M4_delayed_info', 'M1b_autonomous_Allee', 'M3_AR_residual']",False,False,1
D3_M2_stockflow,33.8,15,"{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': True, 'M2_stockflow_regimeC': False, 'M3_AR_residual': True, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-8.666985558899995, 38.250105132433966]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': True, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[8.84459014650172, 42.19524668578496]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M1b_autonomous_Allee'],"['M2_stockflow_regimeC', 'naive_persist', 'M1_autonomous_Schaefer', 'M4_delayed_info', 'M3_AR_residual']",False,False,1
D3_M2_stockflow,33.8,16,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': True}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-29.893269471041037, 26.468672665138985]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-16.336052519325804, 24.22864587951753]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M2_stockflow_regimeC'],"['naive_persist', 'M3_AR_residual', 'M4_delayed_info', 'M1_autonomous_Schaefer', 'M1b_autonomous_Allee']",True,False,1
D3_M2_stockflow,33.8,17,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': True, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-43.10251819333913, 11.789742607142472]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-16.01728151624617, 20.674255220475924]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M4_delayed_info'],"['naive_persist', 'M2_stockflow_regimeC', 'M3_AR_residual', 'M1_autonomous_Schaefer', 'M1b_autonomous_Allee']",False,False,1
D3_M2_stockflow,33.8,18,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': True}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-50.28375417644885, 11.243362422923086]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-49.13526561928868, 17.74237823047773]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M1b_autonomous_Allee'],"['naive_persist', 'M4_delayed_info', 'M3_AR_residual', 'M1_autonomous_Schaefer', 'M2_stockflow_regimeC']",False,False,1
D3_M2_stockflow,33.8,19,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': True, 'M2_stockflow_regimeC': False, 'M3_AR_residual': True, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-32.54774559078095, 16.36221890882161]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-23.153797368311874, 23.074373871372842]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M2_stockflow_regimeC'],"['naive_persist', 'M1b_autonomous_Allee', 'M3_AR_residual', 'M1_autonomous_Schaefer', 'M4_delayed_info']",True,False,1
D3_M2_stockflow,33.8,20,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': True}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-25.888046248451246, 21.33944917014904]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': True, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-5.035687365176358, 37.031224850776994]","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M3_AR_residual'],"['M4_delayed_info', 'naive_persist', 'M2_stockflow_regimeC', 'M1_autonomous_Schaefer', 'M1b_autonomous_Allee']",False,False,1
D3_M2_stockflow,33.8,21,"{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-63.45157199159535, -15.678705129060631]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","[-93.03813604999755, 4.447008576213179]","{'M1_autonomous_Schaefer': True, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}","{'M1_autonomous_Schaefer': False, 'M1b_autonomous_Allee': False, 'M2_stockflow_regimeC': False, 'M3_AR_residual': False, 'M4_delayed_info': False}",['M2_stockflow_regimeC'],"['naive_persist', 'M1b_autonomous_Allee', 'M3_AR_residual', 'M4_delayed_info', 'M1_autonomous_Schaefer']",True,False,1
